,totalTime,globalAccuracy,globalSensiti,globalSpecifi,gloFRR,gloFAR,gloTAR,gloERR,gloF_score,k values
0,2069.8486540317535,0.710967741935484,0.6448387096774193,0.7770967741935485,0.3551612903225807,0.22290322580645164,0.6448387096774193,0.28903225806451616,0.6617422241492606,18.0
1,2132.4438564777374,0.7154838709677422,0.6455913978494625,0.7853763440860216,0.3544086021505376,0.21462365591397842,0.6455913978494626,0.2845161290322581,0.6651837994197206,25.0
2,2129.124648332596,0.7168279569892472,0.6458064516129034,0.7878494623655915,0.3541935483870968,0.21215053763440853,0.6458064516129035,0.2831720430107527,0.6668775181410987,30.0
3,2152.490833759308,0.7179569892473119,0.6454032258064518,0.790510752688172,0.3545967741935485,0.20948924731182783,0.6454032258064518,0.2820430107526881,0.6676107577191237,45.0
4,21502.33907699585,0.7194516129032259,0.6458924731182795,0.7930107526881719,0.3541075268817205,0.20698924731182788,0.6458924731182795,0.2805483870967741,0.6688937949263108,55.0
5,2636.7360858917236,0.7222580645161292,0.6527060931899641,0.791810035842294,0.3472939068100358,0.20818996415770608,0.6527060931899641,0.27774193548387077,0.6736835417247542,all
