,totalTime,globalAccuracy,globalSensiti,globalSpecifi,gloFRR,gloFAR,gloTAR,gloERR,gloF_score,k values
0,1980.2557957172394,0.7146774193548387,0.6518279569892472,0.7775268817204302,0.3481720430107527,0.2224731182795699,0.6518279569892472,0.2853225806451613,0.6691773751691175,18.0
1,1964.6655883789062,0.718736559139785,0.6616129032258065,0.7758602150537635,0.3383870967741935,0.2241397849462366,0.6616129032258065,0.281263440860215,0.6774067040671211,25.0
2,1974.0451033115387,0.7239784946236557,0.667885304659498,0.7800716845878137,0.3321146953405018,0.2199283154121864,0.667885304659498,0.27602150537634396,0.6843861267793738,30.0
3,1983.6228339672089,0.725766129032258,0.6685215053763439,0.7830107526881723,0.33147849462365586,0.21698924731182798,0.6685215053763439,0.2742338709677419,0.6868073736453354,45.0
4,2023.0448622703552,0.7265806451612903,0.6681720430107528,0.7849892473118282,0.33182795698924744,0.2150107526881721,0.6681720430107528,0.27341935483870966,0.6877273521295693,55.0
5,5591.637037754059,0.7304390681003585,0.6756451612903225,0.7852329749103943,0.3243548387096774,0.2147670250896058,0.6756451612903226,0.26956093189964153,0.6937667806782964,all
