,totalTime,globalAccuracy,globalSensiti,globalSpecifi,gloFRR,gloFAR,gloTAR,gloERR,gloF_score,k values
0,1918.584400653839,0.7585483870967741,0.756021505376344,0.7610752688172046,0.24397849462365592,0.23892473118279567,0.756021505376344,0.24145161290322573,0.746031029616617,18.0
1,1954.5564768314362,0.7641129032258064,0.76,0.7682258064516131,0.24000000000000002,0.23177419354838713,0.76,0.23588709677419345,0.7512370828998839,25.0
2,2057.409202337265,0.765645161290323,0.7612903225806451,0.77,0.23870967741935495,0.23000000000000004,0.7612903225806451,0.23435483870967727,0.7521383146046595,30.0
3,2027.3557879924774,0.7649596774193552,0.7562634408602155,0.7736559139784946,0.2437365591397851,0.2263440860215055,0.7562634408602155,0.2350403225806451,0.7497246244204492,45.0
4,2085.144870996475,0.7647204301075271,0.7554408602150541,0.7740000000000001,0.2445591397849462,0.2260000000000001,0.7554408602150542,0.23527956989247303,0.7493844907272819,55.0
5,5958.744397640228,0.7646684587813622,0.7562186379928317,0.7731182795698924,0.24378136200716835,0.22688172043010757,0.7562186379928318,0.23533154121863797,0.7497793545927598,all
