,Testers,Accuracy,TP,TN,FP,FN,ERR,FRR,FAR,EER,Sensitivity(TPR),TAR,Specificity(TNR),F-score,k values,Iterations
27,29_User,0.6866666666666668,66.66666666666667,70.66666666666667,29.333333333333332,33.333333333333336,0.31333333333333335,0.33333333333333337,0.29333333333333333,0.0,0.6666666666666667,0.6666666666666666,0.7066666666666667,0.6802721088435374,18.0,30.0
28,30_User,0.6316666666666666,50.0,76.33333333333333,23.666666666666668,50.0,0.36833333333333335,0.5,0.2366666666666667,0.0,0.5,0.5,0.7633333333333333,0.5758157389635316,18.0,30.0
29,31_User,0.8066666666666665,85.33333333333333,76.0,24.0,14.666666666666666,0.19333333333333333,0.14666666666666667,0.24,0.0,0.8533333333333333,0.8533333333333333,0.76,0.8152866242038217,18.0,30.0
30,32_User,0.66,50.0,82.0,18.0,50.0,0.34,0.5,0.18,0.0,0.5,0.5,0.82,0.5952380952380952,18.0,30.0
31,1_User,0.5566666666666668,50.333333333333336,61.0,39.0,49.666666666666664,0.4433333333333333,0.49666666666666665,0.39,0.0,0.5033333333333334,0.5033333333333334,0.61,0.5316901408450704,25.0,30.0
32,2_User,0.9316666666666665,99.0,87.33333333333333,12.666666666666666,1.0,0.06833333333333333,0.01,0.12666666666666665,0.0,0.99,0.99,0.8733333333333333,0.9354330708661418,25.0,30.0
33,3_User,0.8266666666666665,90.33333333333333,75.0,25.0,9.666666666666666,0.1733333333333333,0.09666666666666666,0.25,0.0,0.9033333333333333,0.9033333333333333,0.75,0.8390092879256966,25.0,30.0
34,4_User,0.7666666666666667,74.66666666666667,78.66666666666667,21.333333333333332,25.333333333333332,0.2333333333333333,0.2533333333333333,0.21333333333333332,0.0,0.7466666666666667,0.7466666666666667,0.7866666666666667,0.7619047619047619,25.0,30.0
35,5_User,0.7783333333333333,84.33333333333333,71.33333333333333,28.666666666666668,15.666666666666666,0.22166666666666668,0.15666666666666665,0.2866666666666667,0.0,0.8433333333333333,0.8433333333333334,0.7133333333333333,0.7918622848200314,25.0,30.0
36,6_User,0.9366666666666665,95.0,92.33333333333333,7.666666666666667,5.0,0.06333333333333334,0.05,0.07666666666666667,0.0,0.95,0.95,0.9233333333333333,0.9375,25.0,30.0
37,7_User,0.49166666666666664,20.0,78.33333333333333,21.666666666666668,80.0,0.5083333333333333,0.8,0.21666666666666667,0.0,0.2,0.19999999999999996,0.7833333333333333,0.28235294117647053,25.0,30.0
38,8_User,0.7733333333333334,67.0,87.66666666666667,12.333333333333334,33.0,0.22666666666666668,0.33,0.12333333333333334,0.0,0.67,0.6699999999999999,0.8766666666666667,0.7472118959107806,25.0,30.0
39,9_User,0.825,89.33333333333333,75.66666666666667,24.333333333333332,10.666666666666666,0.175,0.10666666666666666,0.24333333333333332,0.0,0.8933333333333333,0.8933333333333333,0.7566666666666667,0.8361934477379095,25.0,30.0
40,10_User,0.8233333333333335,81.0,83.66666666666667,16.333333333333332,19.0,0.17666666666666664,0.19,0.16333333333333333,0.0,0.81,0.81,0.8366666666666667,0.8209459459459459,25.0,30.0
41,11_User,0.8216666666666665,76.0,88.33333333333333,11.666666666666666,24.0,0.17833333333333332,0.24,0.11666666666666665,0.0,0.76,0.76,0.8833333333333333,0.8099467140319716,25.0,30.0
42,12_User,0.8116666666666668,78.66666666666667,83.66666666666667,16.333333333333332,21.333333333333332,0.18833333333333332,0.21333333333333332,0.16333333333333333,0.0,0.7866666666666667,0.7866666666666666,0.8366666666666667,0.8068376068376067,25.0,30.0
43,13_User,0.6733333333333333,54.666666666666664,80.0,20.0,45.333333333333336,0.3266666666666667,0.45333333333333337,0.2,0.0,0.5466666666666666,0.5466666666666666,0.8,0.6259541984732825,25.0,30.0
44,14_User,0.5816666666666667,43.0,73.33333333333333,26.666666666666668,57.0,0.41833333333333333,0.57,0.26666666666666666,0.0,0.43,0.43000000000000005,0.7333333333333333,0.5068762278978388,25.0,30.0
45,15_User,0.81,92.0,70.0,30.0,8.0,0.19,0.08,0.3,0.0,0.92,0.92,0.7,0.8288288288288288,25.0,30.0
46,17_User,0.5516666666666667,41.333333333333336,69.0,31.0,58.666666666666664,0.4483333333333333,0.5866666666666667,0.31,0.0,0.41333333333333333,0.41333333333333333,0.69,0.4796905222437137,25.0,30.0
