Testers,Media,A1_fix_No,A2_fix_No,A3_fix_No,A4_fix_No,A5_fix_No,A6_fix_No,total_noFixation,Scan_path,Saccade_scanPath,lpd_sum,lpd_min,lpd_max,lpd_mean,lpd_mad,lpd_median,lpd_skew,lpd_var,lpd_std,lpd_hmean,lpd_gmean,lpd_range,lpd_iqr,lpd_first_quar,lpd_thrid_quar,lpd_kurtosis,rpd_sum,rpd_min,rpd_max,rpd_mean,rpd_mad,rpd_median,rpd_skew,rpd_var,rpd_std,rpd_hmean,rpd_gmean,rpd_range,rpd_iqr,rpd_first_quar,rpd_thrid_quar,rpd_kurtosis,fpogDuration_sum,fpogd_min,fpogd_max,fpogd_mean,fpogd_mad,fpogd_median,fpogd_skew,fpogd_var,fpogd_std,fpogd_hmean,fpogd_gmean,fpogd_range,fpogd_iqr,fpogd_first_quar,fpogd_thrid_quar,fpogd_kurtosis,lps_sum,lps_min,lps_max,lps_mean,lps_mad,lps_median,lps_skew,lps_var,lps_std,lps_hmean,lps_gmean,lps_range,lps_iqr,lps_first_quar,lps_thrid_quar,lps_kurtosis,rps_sum,rps_min,rps_max,rps_mean,rps_mad,rps_median,rps_skew,rps_var,rps_std,rps_hmean,rps_gmean,rps_range,rps_iqr,rps_first_quar,rps_thrid_quar,rps_kurtosis
1_User,Media1,10,1,4,2,9,14,40,4.685960507004828,0.12015283351294433,26918.823129999964,6.26818,18.33989,15.089026418161414,1.3366845081602805,15.465865,-1.909637964807532,4.006795853005054,2.001698242244584,14.68771073911169,14.918434902209325,12.07171,1.8057075000000005,14.55567,16.3613775,4.949574409667527,29598.90965000009,12.219380000000001,19.98218,16.5913170683857,1.1939766316180265,16.883544999999998,-0.4448282013424825,2.2150555628389887,1.4883062731974857,16.4500690577845,16.522050426257096,7.762799999999999,1.830525,15.640025,17.47055,0.016003611466940626,10.70849,0.08691,0.9171799999999999,0.26771225,0.11954221687810668,0.22424,1.995501528608748,0.0356323283374375,0.18876527312362695,0.19120175693130115,0.22258511147143284,0.8302699999999998,0.13796999999999995,0.146985,0.284955,3.7460563766318096,39.22192,0.9169200000000001,1.03678,0.980548,0.03876263500282892,0.9858899999999999,-0.1191526564374855,0.001010008726000001,0.03178063444929948,0.9795130041632084,0.980031272416484,0.11985999999999995,0.05210999999999999,0.9539049999999999,1.006015,-1.1119655441919194,39.16462999999999,0.9229,1.03678,0.9791157499999996,0.036598035763810884,0.9825649999999999,-0.07317826897481818,0.0009740487394375004,0.031209753915042337,0.978117773972576,0.9786172294506084,0.11387999999999998,0.05247999999999997,0.9530200000000001,1.0055,-1.1810003631635348
2_User,Media1,17,14,2,2,10,1,48,6.7844220710865795,0.1443494057677996,25840.73332000001,10.36808,17.41765,14.452311700223724,0.7263787179235421,14.727335,-1.1353940810479553,1.7694341170714938,1.3302007807363119,14.31275649855531,14.38563279234242,7.0495699999999974,1.037422499999998,14.1342375,15.17166,1.3735532159600543,24638.01422999996,9.1907,16.12472,13.779650016778502,1.0895421313464897,14.033385,-1.150402846583343,1.7266028922286891,1.3140026226110393,13.635050416778107,13.710937204000876,6.9340199999999985,1.5051349999999992,13.1618925,14.6670275,1.5751682367490272,10.69972,0.02002,0.39526,0.2229108333333333,0.0745600655686467,0.21802,0.04697375625055373,0.006285965486805554,0.07928408091669825,0.16887413713960006,0.20406404038978893,0.37524,0.09405000000000002,0.171085,0.265135,0.014116626814038025,47.70134000000001,0.9453600000000001,1.13094,0.9937779166666668,0.01903661248561179,0.99372,2.025347979044375,0.001264657953993056,0.03556202966638794,0.9925862809556768,0.993169305888164,0.18558,0.0253000000000001,0.975495,1.000795,5.779221318933736,47.683110000000006,0.9501,1.2592700000000001,0.9933981250000002,0.0180432689992132,0.989045,4.434895467578759,0.001967587211067709,0.044357493291074385,0.9917279886835144,0.9925168459897016,0.30917000000000017,0.025410000000000044,0.97511,1.00052,24.077138294024053
3_User,Media1,3,10,3,7,14,8,45,5.182578684477503,0.11778587919267053,32358.847069999985,9.32387,113.77296000000001,18.250900772701627,1.7962318918082758,17.3354,11.435532327378207,57.13999756778878,7.559100314706027,17.525362796108922,17.757675163048138,104.44909,2.7246399999999973,16.25629,18.980929999999997,141.0963623798733,30747.405900000063,5.8609800000000005,22.50682,17.34202250423015,1.4932917805010282,17.14836,-1.2664343732362893,5.945320506010858,2.4383027921098845,16.804850296148622,17.122706429475954,16.64584,2.2150299999999987,16.26856,18.48359,5.534609618862269,10.57647,0.10089,0.85095,0.2350326666666667,0.07031982322372066,0.19409,2.67707592738226,0.01820480087288889,0.1349251676778239,0.19358893572654806,0.21058817549643136,0.7500600000000001,0.09307,0.16132,0.25439,8.45773312170004,46.52101999999999,0.98518,1.08196,1.0338004444444442,0.032039033941905916,1.03503,0.10377753320410156,0.0006201701242469143,0.024903215138750944,1.0332016417560492,1.033500851933771,0.09678000000000007,0.036009999999999875,1.01342,1.0494299999999999,-0.8200589137898141,46.55837,0.98518,1.09033,1.0346304444444443,0.022224207255399392,1.0284200000000001,0.22107583050927512,0.0006448366175802472,0.02539363340643177,1.0340100530415366,1.034319768378248,0.10515000000000008,0.035539999999999905,1.0153,1.05084,-0.6012553356445092
4_User,Media1,2,3,4,7,13,14,43,6.5456437130137415,0.1558486598336605,22448.09932000005,8.498,19.26548,12.575966005602277,1.6603958765487918,12.38757,0.9447866992284132,3.153180640922029,1.7757197529233124,12.346610263760365,12.458061593248267,10.76748,2.2479400000000003,11.213280000000001,13.46122,1.1571248636733582,28115.76623999996,8.89091,21.95413,15.751129546218461,1.997584099103524,15.75494,-0.19249628654664566,4.656861792415879,2.1579763187801397,15.427735985815515,15.595286955931533,13.06322,2.6835900000000006,14.45098,17.13457,0.6819004011893406,10.58663,0.07553,0.73682,0.2462006976744186,0.07899304620197846,0.22726,1.8061337691959416,0.014223700564629531,0.11926315677789825,0.20178663462826807,0.2227658940256293,0.6612899999999999,0.10403499999999999,0.17741500000000002,0.28145,4.732093256417051,40.25543,0.89417,0.9985200000000001,0.9361727906976745,0.026983360376801945,0.9348299999999999,0.21373100721733188,0.0005658413410492156,0.023787419806469458,0.9355710156923628,0.935871466286319,0.10435000000000004,0.03308999999999995,0.91994,0.9530299999999999,-0.31856514967452165,40.2619,0.8962600000000001,1.0125899999999999,0.9363232558139536,0.028213920218161426,0.934,0.5263687279844493,0.0006175111056787447,0.02484977073694533,0.9356719067920132,0.9359962502557228,0.11632999999999982,0.03761999999999988,0.9154100000000001,0.9530299999999999,0.3977927002708364
5_User,Media1,2,8,2,3,0,10,25,2.8997208036321607,0.12082170015134006,25348.88268000005,9.58862,16.33088,14.1455818526786,0.6842135108292444,14.325420000000001,-1.4459358908767057,1.1726338956067213,1.0828822168669692,14.049989964733255,14.100175931278537,6.742260000000001,0.9278450000000014,13.842839999999999,14.770685,3.288301806802953,25129.476279999966,10.880339999999999,15.91068,14.023145245535696,0.9188946159964922,14.23749,-0.8578197150117834,1.1929524529187998,1.0922236277057915,13.931172232471642,13.978346001626948,5.030340000000002,1.2546574999999969,13.572010000000002,14.8266675,0.02545883652624381,11.03356,0.0804,2.03613,0.4413424,0.059541305095184974,0.18808,1.8883047461849245,0.28668678994624,0.5354314054538079,0.20502346886109804,0.2712378670016236,1.95573,0.18083,0.16077,0.3416,2.21739911308358,28.10241999999999,1.04021,1.1653200000000001,1.1240967999999996,0.01696096937970393,1.13751,-1.2934551186495302,0.0007103811337599997,0.02665297607697872,1.123444015224324,1.1237739569802845,0.12511000000000005,0.025639999999999885,1.1118700000000001,1.13751,1.815382754173604,28.10661,1.04021,1.17501,1.1242643999999995,0.014366415497319247,1.13751,-0.9352979407943862,0.0008495564966400003,0.02914715246194729,1.1234888970250436,1.1238800212317104,0.13480000000000006,0.03381999999999996,1.10369,1.13751,0.8369044141215749
6_User,Media1,2,25,3,2,3,6,42,6.666896309347666,0.16260722705726016,18374.83334000001,7.9032399999999985,12.51432,10.265270022346378,1.3180630242958495,10.19568,0.01317982490390676,1.1020564664950865,1.0497887723228356,10.15692250554858,10.211215470523863,4.61108,1.766327500000001,9.4492525,11.215580000000001,-1.026079225868889,18105.04261000001,6.7257,12.59715,10.114548944134087,1.0995496963214042,10.16928,-0.1634742111989063,0.9337853684844188,0.9663257051762716,10.019550913094367,10.067494674086278,5.871449999999999,1.4827875000000006,9.417665,10.9004525,-0.6628036661324215,10.260240000000003,0.02682,1.31979,0.24429142857142866,0.11880091576885388,0.20099,3.449065595178944,0.04200131965986395,0.20494223493429545,0.14376916584790084,0.1912447170562694,1.2929700000000002,0.1608275,0.1272375,0.288065,15.3727893184952,45.46259999999999,0.99016,1.14103,1.0824428571428568,0.027391075986891358,1.0908350000000002,-0.6309281137042171,0.0009709596823129244,0.0311602259669747,1.081527663531408,1.0819883579563376,0.15086999999999995,0.0315375,1.06714,1.0986775,0.4142228663117131,45.400909999999996,0.99016,1.13311,1.0809740476190477,0.022127838111196226,1.083915,-0.5563023216333735,0.000980402028854875,0.031311372196933106,1.0800507003065032,1.0805151590223228,0.14295000000000002,0.03138000000000018,1.06714,1.0985200000000002,0.20651842883130025
7_User,Media1,10,9,8,0,3,5,35,4.6793915380421325,0.13762916288359214,31696.31665000001,8.14051,30.29562,17.737166564073874,1.0910766246426375,17.87937,1.1309637684229512,3.5754188328769496,1.8908777942735882,17.532097813201197,17.63714708637903,22.15511,1.5383099999999992,16.92613,18.46444,13.300395963302275,32482.76736999999,9.44035,21.15271,18.177262098489077,1.3815777033366308,18.63274,-2.313546463016166,4.025554244952572,2.0063783902725256,17.852916268136987,18.0369856223438,11.71236,2.09507,17.37547,19.47054,7.324695513830992,10.838899999999995,0.07994,2.7063,0.30968285714285704,0.09816309288725587,0.1946,4.584401480853252,0.19914971474612247,0.4462619351301682,0.1887992556337934,0.2218599141488663,2.62636,0.12768000000000002,0.15742499999999998,0.285105,21.129705480652,36.50095,1.01185,1.0750899999999999,1.0428842857142857,0.0312532547660984,1.0434700000000001,-0.0030730095885819946,0.0004408211559183669,0.02099574137577349,1.042461433872952,1.0426728755823598,0.06323999999999996,0.03689000000000009,1.02239,1.05928,-1.231754442239561,36.532760000000025,1.01185,1.0772,1.0437931428571434,0.023439941074573388,1.0434700000000001,2.4484421415847315e-05,0.00039597731297959113,0.019899178701132145,1.0434136413001176,1.0436034092758977,0.06535000000000002,0.03161999999999998,1.02766,1.05928,-0.9971671431861506
8_User,Media1,3,13,2,0,2,14,34,4.528818819276889,0.1372369339174815,33888.757759999964,8.843810000000003,23.27672,19.006594369040922,1.611188308916597,19.18049,-2.1531315515191447,4.162209933750904,2.040149488089268,18.681886355012466,18.868026206057728,14.43291,2.1724999999999994,18.1675,20.34,8.699339174765353,30430.370409999985,12.163030000000001,21.63991,17.0669491923724,1.5412094842031272,17.06802,-0.16060454866654633,2.673635128710506,1.6351254168138007,16.90410537370886,16.986702352673298,9.47688,2.09281,16.078470000000006,18.17128,0.4099178107237913,10.08161,0.07385,1.31976,0.29651794117647057,0.10949017383663867,0.247495,2.9367012731334894,0.051572302875173,0.2270953607522025,0.21359487043099032,0.2470274153620945,1.24591,0.14204,0.17422749999999998,0.31626750000000003,9.860872511827463,32.19932000000001,0.9194399999999999,0.9910899999999999,0.947038823529412,0.021401363024128327,0.94353,0.4811193455524953,0.00031438953979238726,0.017731033240970116,0.9467096735741082,0.9468737778811702,0.07164999999999999,0.029064999999999893,0.93059,0.9596549999999999,-0.5008201684320781,32.137530000000005,0.91346,0.9910899999999999,0.9452214705882356,0.019392437018053158,0.940855,0.37135243446943134,0.00032968325960207475,0.01815718203912917,0.9448749805350108,0.9450478419109516,0.07762999999999988,0.029247499999999982,0.9292525,0.9585,-0.4928645545370505
9_User,Media1,9,11,4,1,4,13,42,6.283286231461136,0.15325088369417406,24548.75016999999,8.64228,16.692510000000002,13.752801215686267,0.8784714665089371,14.30851,-0.9697246012296472,2.2622475074417148,1.5040769619410157,13.565449567167358,13.663141225289474,8.050230000000003,1.7747799999999998,12.96101,14.73579,0.18011499868598954,26883.93588,9.6498,18.11378,15.061028504201682,1.3166842042326454,15.515929999999999,-0.8749044093259903,3.1174594140300766,1.7656328650175486,14.824739318249993,14.948105785269904,8.463979999999998,2.14659,14.0811,16.22769,0.1612129932914117,10.861040000000004,0.1138,0.74973,0.2585961904761905,0.08981604239706936,0.2140350000000001,1.9940692905389328,0.021794308509297054,0.1476289555246431,0.20987284566180667,0.2298197579514309,0.63593,0.11723499999999995,0.16894,0.286175,3.6525680977837593,42.03715000000001,0.72238,1.08131,1.000884523809524,0.030222846224236675,1.010635,-3.618084843860021,0.002691696400963719,0.051881561281092135,0.9975018147904916,0.9993262257857668,0.35893,0.035892499999999994,0.99025,1.0261425,17.12577892467226,42.06245000000001,0.72238,1.08131,1.0014869047619048,0.023514071185498992,1.00529,-3.5955175947776765,0.002714798502324263,0.052103728295816436,0.998078538332079,0.9999166124405596,0.35893,0.03267750000000025,0.989635,1.0223125000000002,16.978310940694865
10_User,Media1,5,4,3,4,2,18,36,5.640108014961765,0.16114594328462184,29920.045800000014,6.49793,33.99216,17.087404797258717,1.670270007324042,17.8585,0.23911950556596315,10.796903926461294,3.285864258678574,16.209178412784574,16.713365642970132,27.494229999999998,2.967680000000001,15.785989999999998,18.75367,9.028326715226797,28403.736400000038,10.18793,19.39915,16.221437121644794,2.3282636979190117,16.49398,-0.6493191191730918,4.369228920037399,2.0902700591161416,15.920712789148162,16.076474150259912,9.211219999999999,3.0749950000000013,15.033359999999998,18.108355,-0.4657099183918514,10.531619999999998,0.05492999999999999,1.4262700000000001,0.29254499999999994,0.13329335245474616,0.21686,2.642887691530607,0.06857218465277777,0.26186291194588396,0.1793546900450801,0.2242498817243743,1.3713400000000002,0.17242250000000006,0.14587499999999998,0.3182975,7.864775216757119,35.92898999999999,0.92814,1.0454700000000001,0.9980274999999996,0.021986990900437927,0.9985299999999999,-0.2720061769186811,0.0007033645965277793,0.02652102178513828,0.997316609798984,0.9976731027585584,0.11733000000000016,0.03081249999999992,0.9837,1.0145125,0.02783408480515881,35.84762999999999,0.92814,1.0454700000000001,0.9957674999999996,0.025789865590904938,0.99485,-0.042695156466626194,0.0007336261909722242,0.027085534718225963,0.9950288215457967,0.99539850555885,0.11733000000000016,0.029904999999999963,0.983455,1.01336,-0.05705217509835193
