,totalTime,globalAccuracy,globalSensiti,globalSpecifi,gloFRR,gloFAR,gloTAR,gloERR,gloF_score,k values
0,130.86424350738525,0.6470967741935485,0.31935483870967746,0.9748387096774193,0.6806451612903226,0.025161290322580646,0.31935483870967746,0.35290322580645167,0.39686686345177064,18.0
1,147.40129446983337,0.6508870967741935,0.32580645161290317,0.9759677419354839,0.6741935483870968,0.02403225806451613,0.32580645161290317,0.34911290322580646,0.39307791375180107,25.0
2,138.86943674087524,0.6480107526881723,0.32043010752688167,0.9755913978494622,0.6795698924731183,0.024408602150537643,0.32043010752688167,0.351989247311828,0.3877206014517331,30.0
3,207.9249677658081,0.6485483870967744,0.3209677419354839,0.9761290322580645,0.6790322580645163,0.02387096774193549,0.3209677419354839,0.3514516129032258,0.39150009048634266,45.0
4,241.12240600585938,0.6455053763440862,0.3148387096774194,0.9761720430107526,0.6851612903225809,0.023827956989247313,0.3148387096774194,0.3544946236559138,0.3867982778696782,55.0
5,283.98872995376587,0.6476254480286742,0.31881720430107535,0.9764336917562725,0.6811827956989249,0.0235663082437276,0.31881720430107535,0.35237455197132606,0.3915049257315358,all
