,Testers,Accuracy,TP,TN,FP,FN,ERR,FRR,FAR,EER,Sensitivity(TPR),TAR,Specificity(TNR),F-score,k values,Iterations
60,31_User,0.48,0.0,96.0,4.0,100.0,0.52,1.0,0.04,0.0,0.0,0.0,0.96,0.0,25.0,30.0
61,32_User,0.5,0.0,100.0,0.0,100.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,30.0
62,1_User,0.735,50.0,97.0,3.0,50.0,0.265,0.5,0.03,0.0,0.5,0.5,0.97,0.6535947712418301,30.0,30.0
63,2_User,0.5,0.0,100.0,0.0,100.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,30.0
64,3_User,0.5433333333333333,10.0,98.66666666666667,1.3333333333333333,90.0,0.45666666666666667,0.9,0.013333333333333332,0.0,0.1,0.09999999999999998,0.9866666666666667,0.17964071856287425,30.0,30.0
65,4_User,0.5716666666666667,20.0,94.33333333333333,5.666666666666667,80.0,0.42833333333333334,0.8,0.05666666666666667,0.0,0.2,0.19999999999999996,0.9433333333333332,0.31830238726790455,30.0,30.0
66,5_User,0.545,10.0,99.0,1.0,90.0,0.455,0.9,0.01,0.0,0.1,0.09999999999999998,0.99,0.18018018018018017,30.0,30.0
67,6_User,0.49,0.0,98.0,2.0,100.0,0.51,1.0,0.02,0.0,0.0,0.0,0.98,0.0,30.0,30.0
68,7_User,0.47833333333333333,0.0,95.66666666666667,4.333333333333333,100.0,0.5216666666666666,1.0,0.04333333333333333,0.0,0.0,0.0,0.9566666666666667,0.0,30.0,30.0
69,8_User,0.945,90.0,99.0,1.0,10.0,0.055,0.1,0.01,0.0,0.9,0.9,0.99,0.9424083769633508,30.0,30.0
70,9_User,0.65,30.0,100.0,0.0,70.0,0.35,0.7,0.0,0.0,0.3,0.30000000000000004,1.0,0.46153846153846156,30.0,30.0
71,10_User,0.5,0.0,100.0,0.0,100.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,30.0
72,11_User,0.895,80.0,99.0,1.0,20.0,0.105,0.2,0.01,0.0,0.8,0.8,0.99,0.8839779005524862,30.0,30.0
73,12_User,0.7333333333333334,50.0,96.66666666666667,3.3333333333333335,50.0,0.26666666666666666,0.5,0.03333333333333333,0.0,0.5,0.5,0.9666666666666667,0.6521739130434784,30.0,30.0
74,13_User,0.77,60.0,94.0,6.0,40.0,0.23,0.4,0.06,0.0,0.6,0.6,0.94,0.7228915662650602,30.0,30.0
75,14_User,0.48833333333333334,0.0,97.66666666666667,2.3333333333333335,100.0,0.5116666666666666,1.0,0.023333333333333334,0.0,0.0,0.0,0.9766666666666667,0.0,30.0,30.0
76,15_User,0.8933333333333334,80.0,98.66666666666667,1.3333333333333333,20.0,0.10666666666666666,0.2,0.013333333333333332,0.0,0.8,0.8,0.9866666666666667,0.8823529411764706,30.0,30.0
77,17_User,0.5,0.0,100.0,0.0,100.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,30.0
78,18_User,0.46166666666666667,0.0,92.33333333333333,7.666666666666667,100.0,0.5383333333333333,1.0,0.07666666666666667,0.0,0.0,0.0,0.9233333333333333,0.0,30.0,30.0
79,19_User,0.5283333333333333,10.0,95.66666666666667,4.333333333333333,90.0,0.4716666666666666,0.9,0.04333333333333333,0.0,0.1,0.09999999999999998,0.9566666666666667,0.17492711370262393,30.0,30.0
80,20_User,0.695,40.0,99.0,1.0,60.0,0.305,0.6,0.01,0.0,0.4,0.4,0.99,0.5673758865248227,30.0,30.0
81,21_User,0.6883333333333335,40.0,97.66666666666667,2.3333333333333335,60.0,0.3116666666666667,0.6,0.023333333333333334,0.0,0.4,0.4,0.9766666666666667,0.5620608899297425,30.0,30.0
82,22_User,0.6766666666666665,40.0,95.33333333333333,4.666666666666667,60.0,0.32333333333333336,0.6,0.04666666666666667,0.0,0.4,0.4,0.9533333333333333,0.5529953917050691,30.0,30.0
83,23_User,0.92,90.0,94.0,6.0,10.0,0.08,0.1,0.06,0.0,0.9,0.9,0.94,0.9183673469387755,30.0,30.0
84,24_User,0.49666666666666665,0.0,99.33333333333333,0.6666666666666666,100.0,0.5033333333333334,1.0,0.006666666666666666,0.0,0.0,0.0,0.9933333333333333,0.0,30.0,30.0
85,25_User,0.8366666666666666,70.0,97.33333333333333,2.6666666666666665,30.0,0.16333333333333333,0.3,0.026666666666666665,0.0,0.7,0.7,0.9733333333333333,0.8108108108108109,30.0,30.0
86,26_User,0.9183333333333334,90.0,93.66666666666667,6.333333333333333,10.0,0.08166666666666667,0.1,0.06333333333333332,0.0,0.9,0.9,0.9366666666666668,0.9168081494057725,30.0,30.0
87,27_User,0.5,0.0,100.0,0.0,100.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,30.0
88,28_User,0.48666666666666664,0.0,97.33333333333333,2.6666666666666665,100.0,0.5133333333333333,1.0,0.026666666666666665,0.0,0.0,0.0,0.9733333333333333,0.0,30.0,30.0
89,29_User,0.48166666666666663,0.0,96.33333333333333,3.6666666666666665,100.0,0.5183333333333333,1.0,0.03666666666666667,0.0,0.0,0.0,0.9633333333333333,0.0,30.0,30.0
90,30_User,0.6933333333333335,40.0,98.66666666666667,1.3333333333333333,60.0,0.3066666666666667,0.6,0.013333333333333332,0.0,0.4,0.4,0.9866666666666667,0.5660377358490567,30.0,30.0
91,31_User,0.79,60.0,98.0,2.0,40.0,0.21,0.4,0.02,0.0,0.6,0.6,0.98,0.7407407407407407,30.0,30.0
92,32_User,0.49833333333333335,0.0,99.66666666666667,0.3333333333333333,100.0,0.5016666666666666,1.0,0.003333333333333333,0.0,0.0,0.0,0.9966666666666667,0.0,30.0,30.0
93,1_User,0.6916666666666665,40.0,98.33333333333333,1.6666666666666667,60.0,0.30833333333333335,0.6,0.016666666666666666,0.0,0.4,0.4,0.9833333333333333,0.5647058823529411,45.0,30.0
94,2_User,0.49833333333333335,0.0,99.66666666666667,0.3333333333333333,100.0,0.5016666666666666,1.0,0.003333333333333333,0.0,0.0,0.0,0.9966666666666667,0.0,45.0,30.0
95,3_User,0.49333333333333335,0.0,98.66666666666667,1.3333333333333333,100.0,0.5066666666666666,1.0,0.013333333333333332,0.0,0.0,0.0,0.9866666666666667,0.0,45.0,30.0
96,4_User,0.6216666666666666,30.0,94.33333333333333,5.666666666666667,70.0,0.37833333333333335,0.7,0.05666666666666667,0.0,0.3,0.30000000000000004,0.9433333333333332,0.4422604422604422,45.0,30.0
97,5_User,0.5466666666666666,10.0,99.33333333333333,0.6666666666666666,90.0,0.45333333333333337,0.9,0.006666666666666666,0.0,0.1,0.09999999999999998,0.9933333333333333,0.18072289156626506,45.0,30.0
98,6_User,0.6866666666666665,40.0,97.33333333333333,2.6666666666666665,60.0,0.3133333333333333,0.6,0.026666666666666665,0.0,0.4,0.4,0.9733333333333333,0.5607476635514018,45.0,30.0
99,7_User,0.5266666666666666,10.0,95.33333333333333,4.666666666666667,90.0,0.4733333333333334,0.9,0.04666666666666667,0.0,0.1,0.09999999999999998,0.9533333333333333,0.1744186046511628,45.0,30.0
100,8_User,0.8933333333333334,80.0,98.66666666666667,1.3333333333333333,20.0,0.10666666666666666,0.2,0.013333333333333332,0.0,0.8,0.8,0.9866666666666667,0.8823529411764706,45.0,30.0
101,9_User,0.7,40.0,100.0,0.0,60.0,0.3,0.6,0.0,0.0,0.4,0.4,1.0,0.5714285714285714,45.0,30.0
102,10_User,0.48333333333333334,0.0,96.66666666666667,3.3333333333333335,100.0,0.5166666666666666,1.0,0.03333333333333333,0.0,0.0,0.0,0.9666666666666667,0.0,45.0,30.0
103,11_User,0.745,50.0,99.0,1.0,50.0,0.255,0.5,0.01,0.0,0.5,0.5,0.99,0.6622516556291391,45.0,30.0
104,12_User,0.8316666666666666,70.0,96.33333333333333,3.6666666666666665,30.0,0.16833333333333333,0.3,0.03666666666666667,0.0,0.7,0.7,0.9633333333333333,0.8061420345489444,45.0,30.0
105,13_User,0.8333333333333335,70.0,96.66666666666667,3.3333333333333335,30.0,0.16666666666666669,0.3,0.03333333333333333,0.0,0.7,0.7,0.9666666666666667,0.8076923076923076,45.0,30.0
106,14_User,0.48,0.0,96.0,4.0,100.0,0.52,1.0,0.04,0.0,0.0,0.0,0.96,0.0,45.0,30.0
107,15_User,0.8416666666666666,70.0,98.33333333333333,1.6666666666666667,30.0,0.15833333333333333,0.3,0.016666666666666666,0.0,0.7,0.7,0.9833333333333333,0.8155339805825244,45.0,30.0
108,17_User,0.545,10.0,99.0,1.0,90.0,0.455,0.9,0.01,0.0,0.1,0.09999999999999998,0.99,0.18018018018018017,45.0,30.0
109,18_User,0.48333333333333334,0.0,96.66666666666667,3.3333333333333335,100.0,0.5166666666666666,1.0,0.03333333333333333,0.0,0.0,0.0,0.9666666666666667,0.0,45.0,30.0
110,19_User,0.5916666666666667,20.0,98.33333333333333,1.6666666666666667,80.0,0.4083333333333334,0.8,0.016666666666666666,0.0,0.2,0.19999999999999996,0.9833333333333333,0.32876712328767127,45.0,30.0
111,20_User,0.59,20.0,98.0,2.0,80.0,0.41,0.8,0.02,0.0,0.2,0.19999999999999996,0.98,0.32786885245901637,45.0,30.0
112,21_User,0.7933333333333334,60.0,98.66666666666667,1.3333333333333333,40.0,0.20666666666666667,0.4,0.013333333333333332,0.0,0.6,0.6,0.9866666666666667,0.7438016528925621,45.0,30.0
113,22_User,0.7416666666666666,50.0,98.33333333333333,1.6666666666666667,50.0,0.2583333333333333,0.5,0.016666666666666666,0.0,0.5,0.5,0.9833333333333333,0.6593406593406592,45.0,30.0
114,23_User,0.9316666666666665,90.0,96.33333333333333,3.6666666666666665,10.0,0.06833333333333333,0.1,0.03666666666666667,0.0,0.9,0.9,0.9633333333333333,0.9294320137693632,45.0,30.0
115,24_User,0.49,0.0,98.0,2.0,100.0,0.51,1.0,0.02,0.0,0.0,0.0,0.98,0.0,45.0,30.0
116,25_User,0.89,80.0,98.0,2.0,20.0,0.11,0.2,0.02,0.0,0.8,0.8,0.98,0.8791208791208791,45.0,30.0
117,26_User,0.8766666666666666,80.0,95.33333333333333,4.666666666666667,20.0,0.12333333333333334,0.2,0.04666666666666667,0.0,0.8,0.8,0.9533333333333333,0.8664259927797834,45.0,30.0
118,27_User,0.5,0.0,100.0,0.0,100.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,30.0
119,28_User,0.6433333333333334,30.0,98.66666666666667,1.3333333333333333,70.0,0.35666666666666663,0.7,0.013333333333333332,0.0,0.3,0.30000000000000004,0.9866666666666667,0.45685279187817257,45.0,30.0
120,29_User,0.48666666666666664,0.0,97.33333333333333,2.6666666666666665,100.0,0.5133333333333333,1.0,0.026666666666666665,0.0,0.0,0.0,0.9733333333333333,0.0,45.0,30.0
121,30_User,0.7283333333333334,50.0,95.66666666666667,4.333333333333333,50.0,0.27166666666666667,0.5,0.04333333333333333,0.0,0.5,0.5,0.9566666666666667,0.6479481641468683,45.0,30.0
122,31_User,0.49,0.0,98.0,2.0,100.0,0.51,1.0,0.02,0.0,0.0,0.0,0.98,0.0,45.0,30.0
123,32_User,0.5,0.0,100.0,0.0,100.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,30.0
124,1_User,0.6916666666666665,40.0,98.33333333333333,1.6666666666666667,60.0,0.30833333333333335,0.6,0.016666666666666666,0.0,0.4,0.4,0.9833333333333333,0.5647058823529411,55.0,30.0
125,2_User,0.49833333333333335,0.0,99.66666666666667,0.3333333333333333,100.0,0.5016666666666666,1.0,0.003333333333333333,0.0,0.0,0.0,0.9966666666666667,0.0,55.0,30.0
126,3_User,0.5933333333333334,20.0,98.66666666666667,1.3333333333333333,80.0,0.4066666666666666,0.8,0.013333333333333332,0.0,0.2,0.19999999999999996,0.9866666666666667,0.32967032967032966,55.0,30.0
127,4_User,0.5433333333333333,10.0,98.66666666666667,1.3333333333333333,90.0,0.45666666666666667,0.9,0.013333333333333332,0.0,0.1,0.09999999999999998,0.9866666666666667,0.17964071856287425,55.0,30.0
128,5_User,0.54,10.0,98.0,2.0,90.0,0.46,0.9,0.02,0.0,0.1,0.09999999999999998,0.98,0.17857142857142858,55.0,30.0
129,6_User,0.64,30.0,98.0,2.0,70.0,0.36,0.7,0.02,0.0,0.3,0.30000000000000004,0.98,0.45454545454545453,55.0,30.0
130,7_User,0.5433333333333333,10.0,98.66666666666667,1.3333333333333333,90.0,0.45666666666666667,0.9,0.013333333333333332,0.0,0.1,0.09999999999999998,0.9866666666666667,0.17964071856287425,55.0,30.0
131,8_User,0.8866666666666666,80.0,97.33333333333333,2.6666666666666665,20.0,0.11333333333333334,0.2,0.026666666666666665,0.0,0.8,0.8,0.9733333333333333,0.8759124087591241,55.0,30.0
132,9_User,0.65,30.0,100.0,0.0,70.0,0.35,0.7,0.0,0.0,0.3,0.30000000000000004,1.0,0.46153846153846156,55.0,30.0
133,10_User,0.49,0.0,98.0,2.0,100.0,0.51,1.0,0.02,0.0,0.0,0.0,0.98,0.0,55.0,30.0
134,11_User,0.84,70.0,98.0,2.0,30.0,0.16,0.3,0.02,0.0,0.7,0.7,0.98,0.813953488372093,55.0,30.0
135,12_User,0.8883333333333334,80.0,97.66666666666667,2.3333333333333335,20.0,0.11166666666666666,0.2,0.023333333333333334,0.0,0.8,0.8,0.9766666666666667,0.8775137111517367,55.0,30.0
136,13_User,0.7216666666666666,50.0,94.33333333333333,5.666666666666667,50.0,0.2783333333333333,0.5,0.05666666666666667,0.0,0.5,0.5,0.9433333333333332,0.6423982869379015,55.0,30.0
137,14_User,0.525,10.0,95.0,5.0,90.0,0.475,0.9,0.05,0.0,0.1,0.09999999999999998,0.95,0.17391304347826086,55.0,30.0
138,15_User,0.8916666666666666,80.0,98.33333333333333,1.6666666666666667,20.0,0.10833333333333334,0.2,0.016666666666666666,0.0,0.8,0.8,0.9833333333333333,0.8807339449541285,55.0,30.0
139,17_User,0.545,10.0,99.0,1.0,90.0,0.455,0.9,0.01,0.0,0.1,0.09999999999999998,0.99,0.18018018018018017,55.0,30.0
140,18_User,0.455,0.0,91.0,9.0,100.0,0.545,1.0,0.09,0.0,0.0,0.0,0.91,0.0,55.0,30.0
141,19_User,0.52,10.0,94.0,6.0,90.0,0.48,0.9,0.06,0.0,0.1,0.09999999999999998,0.94,0.1724137931034483,55.0,30.0
142,20_User,0.49,0.0,98.0,2.0,100.0,0.51,1.0,0.02,0.0,0.0,0.0,0.98,0.0,55.0,30.0
143,21_User,0.8483333333333334,70.0,99.66666666666667,0.3333333333333333,30.0,0.15166666666666667,0.3,0.003333333333333333,0.0,0.7,0.7,0.9966666666666667,0.821917808219178,55.0,30.0
144,22_User,0.7816666666666666,60.0,96.33333333333333,3.6666666666666665,40.0,0.21833333333333332,0.4,0.03666666666666667,0.0,0.6,0.6,0.9633333333333333,0.7331975560081465,55.0,30.0
145,23_User,0.9266666666666665,90.0,95.33333333333333,4.666666666666667,10.0,0.07333333333333333,0.1,0.04666666666666667,0.0,0.9,0.9,0.9533333333333333,0.9246575342465754,55.0,30.0
146,24_User,0.49666666666666665,0.0,99.33333333333333,0.6666666666666666,100.0,0.5033333333333334,1.0,0.006666666666666666,0.0,0.0,0.0,0.9933333333333333,0.0,55.0,30.0
147,25_User,0.7383333333333334,50.0,97.66666666666667,2.3333333333333335,50.0,0.26166666666666666,0.5,0.023333333333333334,0.0,0.5,0.5,0.9766666666666667,0.6564551422319476,55.0,30.0
148,26_User,0.6983333333333335,40.0,99.66666666666667,0.3333333333333333,60.0,0.3016666666666667,0.6,0.003333333333333333,0.0,0.4,0.4,0.9966666666666667,0.5700712589073635,55.0,30.0
149,27_User,0.55,10.0,100.0,0.0,90.0,0.45,0.9,0.0,0.0,0.1,0.09999999999999998,1.0,0.18181818181818182,55.0,30.0
150,28_User,0.49666666666666665,0.0,99.33333333333333,0.6666666666666666,100.0,0.5033333333333334,1.0,0.006666666666666666,0.0,0.0,0.0,0.9933333333333333,0.0,55.0,30.0
151,29_User,0.48333333333333334,0.0,96.66666666666667,3.3333333333333335,100.0,0.5166666666666666,1.0,0.03333333333333333,0.0,0.0,0.0,0.9666666666666667,0.0,55.0,30.0
152,30_User,0.6783333333333335,40.0,95.66666666666667,4.333333333333333,60.0,0.32166666666666666,0.6,0.04333333333333333,0.0,0.4,0.4,0.9566666666666667,0.5542725173210162,55.0,30.0
153,31_User,0.485,0.0,97.0,3.0,100.0,0.515,1.0,0.03,0.0,0.0,0.0,0.97,0.0,55.0,30.0
154,32_User,0.49666666666666665,0.0,99.33333333333333,0.6666666666666666,100.0,0.5033333333333334,1.0,0.006666666666666666,0.0,0.0,0.0,0.9933333333333333,0.0,55.0,30.0
155,1_User,0.5933333333333334,20.0,98.66666666666667,1.3333333333333333,80.0,0.4066666666666666,0.8,0.013333333333333332,0.0,0.2,0.19999999999999996,0.9866666666666667,0.32967032967032966,all,30.0
